"COUNTRY","Country","SEX","Gender","AGE","Age","YEAR","Year","Value","Flag Codes","Flags"
"LTU","Lithuania","_T","Total","Y17","17 years","2021","2021",25514,,
"POL","Poland","_T","Total","Y41","41 years","2000","2000",630800,,
"POL","Poland","_T","Total","Y41","41 years","2005","2005",501697,,
"POL","Poland","_T","Total","Y41","41 years","2010","2010",463486,,
"POL","Poland","_T","Total","Y41","41 years","2011","2011",469890,,
"POL","Poland","_T","Total","Y41","41 years","2012","2012",485828,,
"POL","Poland","_T","Total","Y41","41 years","2013","2013",499737,,
"POL","Poland","_T","Total","Y41","41 years","2014","2014",518446,,
"POL","Poland","_T","Total","Y41","41 years","2015","2015",536438,,
"POL","Poland","_T","Total","Y41","41 years","2016","2016",556573,,
"POL","Poland","_T","Total","Y41","41 years","2017","2017",576059,,
"POL","Poland","_T","Total","Y41","41 years","2018","2018",594903,,
"POL","Poland","_T","Total","Y41","41 years","2019","2019",591393,,
"POL","Poland","_T","Total","Y41","41 years","2020","2020",594879,,
"POL","Poland","_T","Total","Y41","41 years","2021","2021",610140,,
"NZL","New Zealand","_T","Total","Y45","45 years","2000","2000",53760,,
"NZL","New Zealand","_T","Total","Y45","45 years","2005","2005",62340,,
"NZL","New Zealand","_T","Total","Y45","45 years","2010","2010",62790,,
"NZL","New Zealand","_T","Total","Y45","45 years","2011","2011",62060,,
"NZL","New Zealand","_T","Total","Y45","45 years","2012","2012",61970,,
"NZL","New Zealand","_T","Total","Y45","45 years","2013","2013",62580,,
"NZL","New Zealand","_T","Total","Y45","45 years","2014","2014",63930,,
"NZL","New Zealand","_T","Total","Y45","45 years","2015","2015",64350,,
"NZL","New Zealand","_T","Total","Y45","45 years","2016","2016",66910,,
"NZL","New Zealand","_T","Total","Y45","45 years","2017","2017",67120,,
"NZL","New Zealand","_T","Total","Y45","45 years","2018","2018",65480,,
"NZL","New Zealand","_T","Total","Y45","45 years","2019","2019",64030,,
"NZL","New Zealand","_T","Total","Y45","45 years","2020","2020",62540,,
"NZL","New Zealand","_T","Total","Y45","45 years","2021","2021",60690,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2000","2000",785954,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2005","2005",740833,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2010","2010",680417,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2011","2011",679996,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2012","2012",697812,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2013","2013",717505,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2014","2014",742027,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2015","2015",768698,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2016","2016",794265,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2017","2017",808527,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2018","2018",813666,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2019","2019",829930,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2020","2020",847788,,
"GBR","United Kingdom","_T","Total","Y8","8 years","2021","2021",807648.414,,
"ESP","Spain","_T","Total","Y36","36 years","2000","2000",645220,,
"ESP","Spain","_T","Total","Y36","36 years","2005","2005",719261,,
"ESP","Spain","_T","Total","Y36","36 years","2010","2010",805443,,
"ESP","Spain","_T","Total","Y36","36 years","2011","2011",826069,,
"ESP","Spain","_T","Total","Y36","36 years","2012","2012",830179,,
"ESP","Spain","_T","Total","Y36","36 years","2013","2013",828438,,
"ESP","Spain","_T","Total","Y36","36 years","2014","2014",803226,,
"ESP","Spain","_T","Total","Y36","36 years","2015","2015",784375,,
"ESP","Spain","_T","Total","Y36","36 years","2016","2016",744486,,
"ESP","Spain","_T","Total","Y36","36 years","2017","2017",719426,,
"ESP","Spain","_T","Total","Y36","36 years","2018","2018",683915,,
"ESP","Spain","_T","Total","Y36","36 years","2019","2019",657414,,
"ESP","Spain","_T","Total","Y36","36 years","2020","2020",627818,,
"ESP","Spain","_T","Total","Y36","36 years","2021","2021",611355,,
"PRT","Portugal","_T","Total","Y6","6 years","2000","2000",111750,,
"PRT","Portugal","_T","Total","Y6","6 years","2005","2005",109648,,
"PRT","Portugal","_T","Total","Y6","6 years","2010","2010",108580,,
"PRT","Portugal","_T","Total","Y6","6 years","2011","2011",104233,,
"PRT","Portugal","_T","Total","Y6","6 years","2012","2012",105083,,
"PRT","Portugal","_T","Total","Y6","6 years","2013","2013",100925,,
"PRT","Portugal","_T","Total","Y6","6 years","2014","2014",98139,,
"PRT","Portugal","_T","Total","Y6","6 years","2015","2015",99991,,
"PRT","Portugal","_T","Total","Y6","6 years","2016","2016",95990,,
"PRT","Portugal","_T","Total","Y6","6 years","2017","2017",99649,,
"PRT","Portugal","_T","Total","Y6","6 years","2018","2018",96077,,
"PRT","Portugal","_T","Total","Y6","6 years","2019","2019",90364,,
"PRT","Portugal","_T","Total","Y6","6 years","2020","2020",84015,,
"PRT","Portugal","_T","Total","Y6","6 years","2021","2021",84192,,
"GRC","Greece","_T","Total","Y37","37 years","2000","2000",147407,,
"GRC","Greece","_T","Total","Y37","37 years","2005","2005",172510,,
"GRC","Greece","_T","Total","Y37","37 years","2010","2010",168551,,
"GRC","Greece","_T","Total","Y37","37 years","2011","2011",165761,,
"GRC","Greece","_T","Total","Y37","37 years","2012","2012",168440,,
"GRC","Greece","_T","Total","Y37","37 years","2013","2013",165160,,
"GRC","Greece","_T","Total","Y37","37 years","2014","2014",166644,,
"GRC","Greece","_T","Total","Y37","37 years","2015","2015",160723,,
"GRC","Greece","_T","Total","Y37","37 years","2016","2016",161173,,
"GRC","Greece","_T","Total","Y37","37 years","2017","2017",161182,,
"GRC","Greece","_T","Total","Y37","37 years","2018","2018",159452,,
"GRC","Greece","_T","Total","Y37","37 years","2019","2019",155235,,
"GRC","Greece","_T","Total","Y37","37 years","2020","2020",149204,,
"GRC","Greece","_T","Total","Y37","37 years","2021","2021",141612,,
"DEU","Germany","_T","Total","Y34","34 years","2000","2000",1450859,,
"DEU","Germany","_T","Total","Y34","34 years","2005","2005",1208122,,
"DEU","Germany","_T","Total","Y34","34 years","2010","2010",915344,,
"DEU","Germany","_T","Total","Y34","34 years","2011","2011",913106,,
"DEU","Germany","_T","Total","Y34","34 years","2012","2012",934168,,
"DEU","Germany","_T","Total","Y34","34 years","2013","2013",947811,,
"DEU","Germany","_T","Total","Y34","34 years","2014","2014",967553,,
"DEU","Germany","_T","Total","Y34","34 years","2015","2015",1024599,,
"DEU","Germany","_T","Total","Y34","34 years","2016","2016",1040669,,
"DEU","Germany","_T","Total","Y34","34 years","2017","2017",1054476,,
"DEU","Germany","_T","Total","Y34","34 years","2018","2018",1039206,,
"DEU","Germany","_T","Total","Y34","34 years","2019","2019",1043355,,
"DEU","Germany","_T","Total","Y34","34 years","2020","2020",1055201,,
"DEU","Germany","_T","Total","Y34","34 years","2021","2021",1091312,,
"ISL","Iceland","_T","Total","Y33","33 years","2000","2000",4314,,
"ISL","Iceland","_T","Total","Y33","33 years","2005","2005",4032,,
"ISL","Iceland","_T","Total","Y33","33 years","2010","2010",4499,,
"ISL","Iceland","_T","Total","Y33","33 years","2011","2011",4143,,
"ISL","Iceland","_T","Total","Y33","33 years","2012","2012",4285,,
"ISL","Iceland","_T","Total","Y33","33 years","2013","2013",4626,,
"ISL","Iceland","_T","Total","Y33","33 years","2014","2014",4820,,
"ISL","Iceland","_T","Total","Y33","33 years","2015","2015",4670,,
"ISL","Iceland","_T","Total","Y33","33 years","2016","2016",4746,,
"ISL","Iceland","_T","Total","Y33","33 years","2017","2017",4790,,
"ISL","Iceland","_T","Total","Y33","33 years","2018","2018",4886,,
"ISL","Iceland","_T","Total","Y33","33 years","2019","2019",4946,,
"ISL","Iceland","_T","Total","Y33","33 years","2020","2020",5146,,
"ISL","Iceland","_T","Total","Y33","33 years","2021","2021",5367,,
"ISR","Israel","_T","Total","Y18","18 years","2000","2000",105827,,
"ISR","Israel","_T","Total","Y18","18 years","2005","2005",114433,,
"ISR","Israel","_T","Total","Y18","18 years","2010","2010",118512,,
"ISR","Israel","_T","Total","Y18","18 years","2011","2011",119754,,
"ISR","Israel","_T","Total","Y18","18 years","2012","2012",120730,,
"ISR","Israel","_T","Total","Y18","18 years","2013","2013",121696,,
"ISR","Israel","_T","Total","Y18","18 years","2014","2014",122092,,
"ISR","Israel","_T","Total","Y18","18 years","2015","2015",126298,,
"ISR","Israel","_T","Total","Y18","18 years","2016","2016",129040,,
"ISR","Israel","_T","Total","Y18","18 years","2017","2017",133838,,
"ISR","Israel","_T","Total","Y18","18 years","2018","2018",134927,,
"ISR","Israel","_T","Total","Y18","18 years","2019","2019",139885,,
"ISR","Israel","_T","Total","Y18","18 years","2020","2020",140442,,
"ISR","Israel","_T","Total","Y18","18 years","2021","2021",144175,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2000","2000",61231,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2005","2005",62014,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2010","2010",73065,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2011","2011",74316,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2012","2012",76390,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2013","2013",78006,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2014","2014",79909,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2015","2015",80820,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2016","2016",83773,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2017","2017",90580,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2018","2018",94208,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2019","2019",88871,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2020","2020",87922,,
"CRI","Costa Rica","_T","Total","Y32","32 years","2021","2021",91368,,
"CHL","Chile","_T","Total","Y34","34 years","2000","2000",245907,,
"CHL","Chile","_T","Total","Y34","34 years","2005","2005",240033,,
"CHL","Chile","_T","Total","Y34","34 years","2010","2010",258064,,
"CHL","Chile","_T","Total","Y34","34 years","2011","2011",257533,,
"CHL","Chile","_T","Total","Y34","34 years","2012","2012",256191,,
"CHL","Chile","_T","Total","Y34","34 years","2013","2013",256174,,
"CHL","Chile","_T","Total","Y34","34 years","2014","2014",258634,,
"CHL","Chile","_T","Total","Y34","34 years","2015","2015",263797,,
"CHL","Chile","_T","Total","Y34","34 years","2016","2016",269671,,
"CHL","Chile","_T","Total","Y34","34 years","2017","2017",274774,,
"CHL","Chile","_T","Total","Y34","34 years","2018","2018",279757,,
"CHL","Chile","_T","Total","Y34","34 years","2019","2019",286519,,
"CHL","Chile","_T","Total","Y34","34 years","2020","2020",296554,,
"CHL","Chile","_T","Total","Y34","34 years","2021","2021",307851,,
"BEL","Belgium","_T","Total","Y28","28 years","2000","2000",145807,,
"BEL","Belgium","_T","Total","Y28","28 years","2005","2005",130507,,
"BEL","Belgium","_T","Total","Y28","28 years","2010","2010",141574,,
"BEL","Belgium","_T","Total","Y28","28 years","2011","2011",143015,,
"BEL","Belgium","_T","Total","Y28","28 years","2012","2012",140585,,
"BEL","Belgium","_T","Total","Y28","28 years","2013","2013",141344,,
"BEL","Belgium","_T","Total","Y28","28 years","2014","2014",140011,,
"BEL","Belgium","_T","Total","Y28","28 years","2015","2015",143476,,
"BEL","Belgium","_T","Total","Y28","28 years","2016","2016",145041,,
"BEL","Belgium","_T","Total","Y28","28 years","2017","2017",147611,,
"BEL","Belgium","_T","Total","Y28","28 years","2018","2018",148715,,
"BEL","Belgium","_T","Total","Y28","28 years","2019","2019",151893,,
"BEL","Belgium","_T","Total","Y28","28 years","2020","2020",153429,,
"BEL","Belgium","_T","Total","Y28","28 years","2021","2021",152499,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2000","2000",5671,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2005","2005",5876,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2010","2010",6244,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2011","2011",6030,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2012","2012",5883,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2013","2013",5960,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2014","2014",6038,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2015","2015",6130,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2016","2016",6324,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2017","2017",6399,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2018","2018",6557,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2019","2019",6634,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2020","2020",6921,,
"LUX","Luxembourg","_T","Total","Y9","9 years","2021","2021",6691,,
"CAN","Canada","_T","Total","Y21","21 years","2000","2000",409242,,
"CAN","Canada","_T","Total","Y21","21 years","2005","2005",445572,,
"CAN","Canada","_T","Total","Y21","21 years","2010","2010",456326,,
"CAN","Canada","_T","Total","Y21","21 years","2011","2011",476131,,
"CAN","Canada","_T","Total","Y21","21 years","2012","2012",484574,,
"CAN","Canada","_T","Total","Y21","21 years","2013","2013",482133,,
"CAN","Canada","_T","Total","Y21","21 years","2014","2014",478524,,
"CAN","Canada","_T","Total","Y21","21 years","2015","2015",472925,,
"CAN","Canada","_T","Total","Y21","21 years","2016","2016",471489,,
"CAN","Canada","_T","Total","Y21","21 years","2017","2017",474427,,
"CAN","Canada","_T","Total","Y21","21 years","2018","2018",475280,,
"CAN","Canada","_T","Total","Y21","21 years","2019","2019",480749,,
"CAN","Canada","_T","Total","Y21","21 years","2020","2020",491216,,
"CAN","Canada","_T","Total","Y21","21 years","2021","2021",487817,,
"BRA","Brazil","_T","Total","Y18","18 years","2000","2000",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y18","18 years","2005","2005",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y18","18 years","2010","2010",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y18","18 years","2011","2011",,"m","Missing value; data cannot exist"
"BRA","Brazil","_T","Total","Y18","18 years","2012","2012",3387048.995,,
"BRA","Brazil","_T","Total","Y18","18 years","2013","2013",3496642.742,,
"BRA","Brazil","_T","Total","Y18","18 years","2014","2014",3504662.575,,
"BRA","Brazil","_T","Total","Y18","18 years","2015","2015",3419220.09,,
"BRA","Brazil","_T","Total","Y18","18 years","2016","2016",3475544.612,,
"BRA","Brazil","_T","Total","Y18","18 years","2017","2017",3408085.83,,
"BRA","Brazil","_T","Total","Y18","18 years","2018","2018",3502482.156,,
"BRA","Brazil","_T","Total","Y18","18 years","2019","2019",3320350.968,,
"BRA","Brazil","_T","Total","Y18","18 years","2020","2020",3188975.034,,
"BRA","Brazil","_T","Total","Y18","18 years","2021","2021",3191209.818,,
"KOR","Korea","_T","Total","Y24","24 years","2000","2000",767347,,
"KOR","Korea","_T","Total","Y24","24 years","2005","2005",838446,,
"KOR","Korea","_T","Total","Y24","24 years","2010","2010",644044,,
"KOR","Korea","_T","Total","Y24","24 years","2011","2011",630933,,
"KOR","Korea","_T","Total","Y24","24 years","2012","2012",626294,,
"KOR","Korea","_T","Total","Y24","24 years","2013","2013",638617,,
"KOR","Korea","_T","Total","Y24","24 years","2014","2014",657698,,
"KOR","Korea","_T","Total","Y24","24 years","2015","2015",667642,,
"KOR","Korea","_T","Total","Y24","24 years","2016","2016",725870,,
"KOR","Korea","_T","Total","Y24","24 years","2017","2017",733479,,
"KOR","Korea","_T","Total","Y24","24 years","2018","2018",725810,,
"KOR","Korea","_T","Total","Y24","24 years","2019","2019",722433,,
"KOR","Korea","_T","Total","Y24","24 years","2020","2020",727656,,
"KOR","Korea","_T","Total","Y24","24 years","2021","2021",701022,,
"CHL","Chile","_T","Total","Y44","44 years","2000","2000",202797,,
"CHL","Chile","_T","Total","Y44","44 years","2005","2005",224907,,
"CHL","Chile","_T","Total","Y44","44 years","2010","2010",244157,,
"CHL","Chile","_T","Total","Y44","44 years","2011","2011",245444,,
"CHL","Chile","_T","Total","Y44","44 years","2012","2012",245410,,
"CHL","Chile","_T","Total","Y44","44 years","2013","2013",243569,,
"CHL","Chile","_T","Total","Y44","44 years","2014","2014",241093,,
"CHL","Chile","_T","Total","Y44","44 years","2015","2015",240571,,
"CHL","Chile","_T","Total","Y44","44 years","2016","2016",242769,,
"CHL","Chile","_T","Total","Y44","44 years","2017","2017",248699,,
"CHL","Chile","_T","Total","Y44","44 years","2018","2018",256485,,
"CHL","Chile","_T","Total","Y44","44 years","2019","2019",263851,,
"CHL","Chile","_T","Total","Y44","44 years","2020","2020",268098,,
"CHL","Chile","_T","Total","Y44","44 years","2021","2021",269088,,
"AUT","Austria","_T","Total","Y19","19 years","2000","2000",96462,,
"AUT","Austria","_T","Total","Y19","19 years","2005","2005",98353,,
"AUT","Austria","_T","Total","Y19","19 years","2010","2010",101781,,
"AUT","Austria","_T","Total","Y19","19 years","2011","2011",104043,,
"AUT","Austria","_T","Total","Y19","19 years","2012","2012",103068,,
"AUT","Austria","_T","Total","Y19","19 years","2013","2013",102737,,
"AUT","Austria","_T","Total","Y19","19 years","2014","2014",100950,,
"AUT","Austria","_T","Total","Y19","19 years","2015","2015",98801,,
"AUT","Austria","_T","Total","Y19","19 years","2016","2016",101658,,
"AUT","Austria","_T","Total","Y19","19 years","2017","2017",98764,,
"AUT","Austria","_T","Total","Y19","19 years","2018","2018",95992,,
"AUT","Austria","_T","Total","Y19","19 years","2019","2019",92116,,
"AUT","Austria","_T","Total","Y19","19 years","2020","2020",91976,,
"AUT","Austria","_T","Total","Y19","19 years","2021","2021",88249,,
"POL","Poland","_T","Total","Y32","32 years","2000","2000",470685,,
"POL","Poland","_T","Total","Y32","32 years","2005","2005",533298,,
"POL","Poland","_T","Total","Y32","32 years","2010","2010",600578,,
"POL","Poland","_T","Total","Y32","32 years","2011","2011",603571,,
"POL","Poland","_T","Total","Y32","32 years","2012","2012",618839,,
"POL","Poland","_T","Total","Y32","32 years","2013","2013",621121,,
"POL","Poland","_T","Total","Y32","32 years","2014","2014",607808,,
"POL","Poland","_T","Total","Y32","32 years","2015","2015",634242,,
"POL","Poland","_T","Total","Y32","32 years","2016","2016",654603,,
"POL","Poland","_T","Total","Y32","32 years","2017","2017",637152,,
"POL","Poland","_T","Total","Y32","32 years","2018","2018",619131,,
"POL","Poland","_T","Total","Y32","32 years","2019","2019",587212,,
"POL","Poland","_T","Total","Y32","32 years","2020","2020",564999,,
"POL","Poland","_T","Total","Y32","32 years","2021","2021",556251,,
"DEU","Germany","_T","Total","Y44","44 years","2000","2000",1177514,,
"DEU","Germany","_T","Total","Y44","44 years","2005","2005",1361891,,
"DEU","Germany","_T","Total","Y44","44 years","2010","2010",1429511,,
"DEU","Germany","_T","Total","Y44","44 years","2011","2011",1387989,,
"DEU","Germany","_T","Total","Y44","44 years","2012","2012",1347294,,
"DEU","Germany","_T","Total","Y44","44 years","2013","2013",1311109,,
"DEU","Germany","_T","Total","Y44","44 years","2014","2014",1253200,,
"DEU","Germany","_T","Total","Y44","44 years","2015","2015",1168551,,
"DEU","Germany","_T","Total","Y44","44 years","2016","2016",1134886,,
"DEU","Germany","_T","Total","Y44","44 years","2017","2017",1032778,,
"DEU","Germany","_T","Total","Y44","44 years","2018","2018",956853,,
"DEU","Germany","_T","Total","Y44","44 years","2019","2019",953081,,
"DEU","Germany","_T","Total","Y44","44 years","2020","2020",943272,,
"DEU","Germany","_T","Total","Y44","44 years","2021","2021",969585,,
"SVN","Slovenia","_T","Total","Y29","29 years","2000","2000",27602,,
"SVN","Slovenia","_T","Total","Y29","29 years","2005","2005",30089,,
"SVN","Slovenia","_T","Total","Y29","29 years","2010","2010",31611,,
"SVN","Slovenia","_T","Total","Y29","29 years","2011","2011",31067,,
"SVN","Slovenia","_T","Total","Y29","29 years","2012","2012",29928,,
"SVN","Slovenia","_T","Total","Y29","29 years","2013","2013",28944,,
"SVN","Slovenia","_T","Total","Y29","29 years","2014","2014",28211,,
"SVN","Slovenia","_T","Total","Y29","29 years","2015","2015",27711,,
"SVN","Slovenia","_T","Total","Y29","29 years","2016","2016",26667,,
"SVN","Slovenia","_T","Total","Y29","29 years","2017","2017",27028,,
"SVN","Slovenia","_T","Total","Y29","29 years","2018","2018",26480,,
"SVN","Slovenia","_T","Total","Y29","29 years","2019","2019",24833,,
"SVN","Slovenia","_T","Total","Y29","29 years","2020","2020",24233,,
"SVN","Slovenia","_T","Total","Y29","29 years","2021","2021",24111,,
"HUN","Hungary","_T","Total","Y20","20 years","2000","2000",156916,,
"HUN","Hungary","_T","Total","Y20","20 years","2005","2005",128503,,
"HUN","Hungary","_T","Total","Y20","20 years","2010","2010",125431,,
"HUN","Hungary","_T","Total","Y20","20 years","2011","2011",128268,,
"HUN","Hungary","_T","Total","Y20","20 years","2012","2012",129099,,
"HUN","Hungary","_T","Total","Y20","20 years","2013","2013",124999,,
"HUN","Hungary","_T","Total","Y20","20 years","2014","2014",121579,,
"HUN","Hungary","_T","Total","Y20","20 years","2015","2015",120332,,
"HUN","Hungary","_T","Total","Y20","20 years","2016","2016",117807,,
"HUN","Hungary","_T","Total","Y20","20 years","2017","2017",111759,,
"HUN","Hungary","_T","Total","Y20","20 years","2018","2018",104393,,
"HUN","Hungary","_T","Total","Y20","20 years","2019","2019",101415,,
"HUN","Hungary","_T","Total","Y20","20 years","2020","2020",98892,,
"HUN","Hungary","_T","Total","Y20","20 years","2021","2021",101809,,
"SWE","Sweden","_T","Total","Y10","10 years","2000","2000",120657,,
"SWE","Sweden","_T","Total","Y10","10 years","2005","2005",114602,,
"SWE","Sweden","_T","Total","Y10","10 years","2010","2010",94374,,
"SWE","Sweden","_T","Total","Y10","10 years","2011","2011",97117,,
"SWE","Sweden","_T","Total","Y10","10 years","2012","2012",98015,,
"SWE","Sweden","_T","Total","Y10","10 years","2013","2013",102808,,
"SWE","Sweden","_T","Total","Y10","10 years","2014","2014",107081,,
"SWE","Sweden","_T","Total","Y10","10 years","2015","2015",109902,,
"SWE","Sweden","_T","Total","Y10","10 years","2016","2016",111478,,
"SWE","Sweden","_T","Total","Y10","10 years","2017","2017",116954,,
"SWE","Sweden","_T","Total","Y10","10 years","2018","2018",119359,,
"SWE","Sweden","_T","Total","Y10","10 years","2019","2019",122606,,
"SWE","Sweden","_T","Total","Y10","10 years","2020","2020",124897,,
"SWE","Sweden","_T","Total","Y10","10 years","2021","2021",128647,,
"LTU","Lithuania","_T","Total","Y40","40 years","2000","2000",55181,,
"LTU","Lithuania","_T","Total","Y40","40 years","2005","2005",50273,,
"LTU","Lithuania","_T","Total","Y40","40 years","2010","2010",44800,,
"LTU","Lithuania","_T","Total","Y40","40 years","2011","2011",43998,,
"LTU","Lithuania","_T","Total","Y40","40 years","2012","2012",43546,,
"LTU","Lithuania","_T","Total","Y40","40 years","2013","2013",41188,,
"LTU","Lithuania","_T","Total","Y40","40 years","2014","2014",38752,,
"LTU","Lithuania","_T","Total","Y40","40 years","2015","2015",37832,,
"LTU","Lithuania","_T","Total","Y40","40 years","2016","2016",36576,,
"LTU","Lithuania","_T","Total","Y40","40 years","2017","2017",35699,,
"LTU","Lithuania","_T","Total","Y40","40 years","2018","2018",34536,,
"LTU","Lithuania","_T","Total","Y40","40 years","2019","2019",33640,,
"LTU","Lithuania","_T","Total","Y40","40 years","2020","2020",33485,,
"LTU","Lithuania","_T","Total","Y40","40 years","2021","2021",33477,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2000","2000",111248,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2005","2005",116497,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2010","2010",149688,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2011","2011",151186,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2012","2012",153587,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2013","2013",153090,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2014","2014",151461,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2015","2015",150555,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2016","2016",149432,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2017","2017",148636,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2018","2018",148581,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2019","2019",149547,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2020","2020",150370,,
"SVN","Slovenia","_T","Total","Y55T59","From 55 to 59 years","2021","2021",152352,,
"NLD","Netherlands","_T","Total","Y42","42 years","2000","2000",242282,,
"NLD","Netherlands","_T","Total","Y42","42 years","2005","2005",261123,,
"NLD","Netherlands","_T","Total","Y42","42 years","2010","2010",254653,,
"NLD","Netherlands","_T","Total","Y42","42 years","2011","2011",256549,,
"NLD","Netherlands","_T","Total","Y42","42 years","2012","2012",267192,,
"NLD","Netherlands","_T","Total","Y42","42 years","2013","2013",260702,,
"NLD","Netherlands","_T","Total","Y42","42 years","2014","2014",249250,,
"NLD","Netherlands","_T","Total","Y42","42 years","2015","2015",237251,,
"NLD","Netherlands","_T","Total","Y42","42 years","2016","2016",219286,,
"NLD","Netherlands","_T","Total","Y42","42 years","2017","2017",212159,,
"NLD","Netherlands","_T","Total","Y42","42 years","2018","2018",203622,,
"NLD","Netherlands","_T","Total","Y42","42 years","2019","2019",202851,,
"NLD","Netherlands","_T","Total","Y42","42 years","2020","2020",202233,,
"NLD","Netherlands","_T","Total","Y42","42 years","2021","2021",206100,,
"NLD","Netherlands","_T","Total","Y23","23 years","2000","2000",193046,,
"NLD","Netherlands","_T","Total","Y23","23 years","2005","2005",197482,,
"NLD","Netherlands","_T","Total","Y23","23 years","2010","2010",204344,,
"NLD","Netherlands","_T","Total","Y23","23 years","2011","2011",206741,,
"NLD","Netherlands","_T","Total","Y23","23 years","2012","2012",207550,,
"NLD","Netherlands","_T","Total","Y23","23 years","2013","2013",209614,,
"NLD","Netherlands","_T","Total","Y23","23 years","2014","2014",217472,,
"NLD","Netherlands","_T","Total","Y23","23 years","2015","2015",217379,,
"NLD","Netherlands","_T","Total","Y23","23 years","2016","2016",216388,,
"NLD","Netherlands","_T","Total","Y23","23 years","2017","2017",216378,,
"NLD","Netherlands","_T","Total","Y23","23 years","2018","2018",218557,,
"NLD","Netherlands","_T","Total","Y23","23 years","2019","2019",214501,,
"NLD","Netherlands","_T","Total","Y23","23 years","2020","2020",216448,,
"NLD","Netherlands","_T","Total","Y23","23 years","2021","2021",217581,,
"CHE","Switzerland","M","Male","_T","Total","2000","2000",3500708,,
"CHE","Switzerland","M","Male","_T","Total","2005","2005",3628696,,
"CHE","Switzerland","M","Male","_T","Total","2010","2010",3830566,,
"CHE","Switzerland","M","Male","_T","Total","2011","2011",3877426,,
"CHE","Switzerland","M","Male","_T","Total","2012","2012",3922253,,
"CHE","Switzerland","M","Male","_T","Total","2013","2013",3968524,,
"CHE","Switzerland","M","Male","_T","Total","2014","2014",4022091,,
"CHE","Switzerland","M","Male","_T","Total","2015","2015",4073880,,
"CHE","Switzerland","M","Male","_T","Total","2016","2016",4121471,,
"CHE","Switzerland","M","Male","_T","Total","2017","2017",4173437,,
"CHE","Switzerland","M","Male","_T","Total","2018","2018",4206434,,
"CHE","Switzerland","M","Male","_T","Total","2019","2019",4237121,,
"CHE","Switzerland","M","Male","_T","Total","2020","2020",4268863,,
"CHE","Switzerland","M","Male","_T","Total","2021","2021",4302599,,
